dataset_id,source,dataset_family,representation,protocol,seed_start,subset,systems,n_samples,n_systems,n_universality_classes,target_label_set,method,requested_n_clusters,status,n_clusters_found,n_noise,ari_universality_all,ari_system_all,nmi_universality_all,nmi_system_all,system_minus_universality_ari_all,ari_universality_core,ari_system_core,system_minus_universality_ari_core
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_rbf,4,ok,4,0,-0.108545,0.126927,0.10431,0.300343,0.235472,-0.108545,0.126927,0.235472
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,variable_density,hdbscan,,ok,4,32,0.185762,0.248549,0.25006,0.389467,0.0627864,0.328752,0.300816,-0.0279359
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,kmeans,2,ok,2,0,0.29392,0.29392,0.247901,0.247901,0,0.29392,0.29392,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_full,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_diag,2,ok,2,0,0.170658,0.170658,0.14587,0.14587,0,0.170658,0.170658,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_ward,2,ok,2,0,0.353122,0.353122,0.420791,0.420791,0,0.353122,0.353122,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_average,2,ok,2,0,0,0,0.0229987,0.0229987,0,0,0,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_complete,2,ok,2,0,0.0505112,0.0505112,0.0457278,0.0457278,0,0.0505112,0.0505112,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_nearest,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_rbf,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,kmeans,2,ok,2,0,0.29392,0.29392,0.247901,0.247901,0,0.29392,0.29392,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,gmm_full,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,gmm_diag,2,ok,2,0,0.170658,0.170658,0.14587,0.14587,0,0.170658,0.170658,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_ward,2,ok,2,0,0.353122,0.353122,0.420791,0.420791,0,0.353122,0.353122,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_average,2,ok,2,0,0,0,0.0229987,0.0229987,0,0,0,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_complete,2,ok,2,0,0.0505112,0.0505112,0.0457278,0.0457278,0,0.0505112,0.0505112,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,spectral_nearest,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,spectral_rbf,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,ew_kpz_only,EW/KPZ only,80,2,2,variable_density,hdbscan,,ok,2,7,0.830656,0.830656,0.78087,0.78087,0,1,1,0
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,kmeans,4,ok,4,0,0.184919,0.290285,0.493824,0.625493,0.105365,0.184919,0.290285,0.105365
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,gmm_full,4,ok,4,0,0.185367,0.290808,0.494056,0.62573,0.105441,0.185367,0.290808,0.105441
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,gmm_diag,4,ok,4,0,0.187783,0.293632,0.495334,0.627026,0.105849,0.187783,0.293632,0.105849
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,agglomerative_ward,4,ok,4,0,0.189592,0.295745,0.496317,0.628023,0.106153,0.189592,0.295745,0.106153
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,agglomerative_average,4,ok,4,0,0.0248026,0.00137193,0.0618512,0.0441737,-0.0234306,0.0248026,0.00137193,-0.0234306
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,agglomerative_complete,4,ok,4,0,0.162648,0.0397372,0.287377,0.217701,-0.122911,0.162648,0.0397372,-0.122911
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,spectral_nearest,4,ok,4,0,0.249591,0.415677,0.502139,0.62044,0.166086,0.249591,0.415677,0.166086
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,universality,spectral_rbf,4,ok,4,0,0.210269,0.319744,0.509936,0.641755,0.109475,0.210269,0.319744,0.109475
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,kmeans,6,ok,6,0,0.16889,0.27145,0.471569,0.602683,0.10256,0.16889,0.27145,0.10256
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,gmm_full,6,ok,6,0,0.449466,0.506586,0.6938,0.77328,0.0571197,0.449466,0.506586,0.0571197
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,gmm_diag,6,ok,6,0,0.449843,0.507079,0.694066,0.773526,0.0572361,0.449843,0.507079,0.0572361
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,agglomerative_ward,6,ok,6,0,0.169387,0.272036,0.472007,0.603136,0.102649,0.169387,0.272036,0.102649
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,agglomerative_average,6,ok,6,0,0.291616,0.107212,0.485514,0.374637,-0.184404,0.291616,0.107212,-0.184404
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,agglomerative_complete,6,ok,6,0,0.276815,0.0901249,0.46726,0.363674,-0.18669,0.276815,0.0901249,-0.18669
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,spectral_nearest,6,ok,6,0,0.0305587,0.22921,0.282138,0.431722,0.198651,0.0305587,0.22921,0.198651
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,microscopic_system,spectral_rbf,6,ok,6,0,0.271212,0.0868705,0.450592,0.350969,-0.184342,0.271212,0.0868705,-0.184342
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,4,variable_density,hdbscan,,ok,4,2,0.494324,0.564331,0.738061,0.813737,0.0700072,0.494763,0.566298,0.0715344
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,kmeans,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,gmm_full,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,gmm_diag,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,agglomerative_ward,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,agglomerative_average,3,ok,3,0,0.0311376,0.000926359,0.0550887,0.0337879,-0.0302112,0.0311376,0.000926359,-0.0302112
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,agglomerative_complete,3,ok,3,0,0.231217,0.043418,0.30106,0.20228,-0.187799,0.231217,0.043418,-0.187799
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,spectral_nearest,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,universality,spectral_rbf,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,kmeans,5,ok,5,0,0.289587,0.401671,0.536155,0.683818,0.112084,0.289587,0.401671,0.112084
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,gmm_full,5,ok,5,0,0.278854,0.672838,0.526316,0.796699,0.393984,0.278854,0.672838,0.393984
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.277984,0.653285,0.514687,0.776488,0.375301,0.277984,0.653285,0.375301
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.289781,0.401938,0.536318,0.683976,0.112156,0.289781,0.401938,0.112156
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.518922,0.184471,0.643209,0.451806,-0.334451,0.518922,0.184471,-0.334451
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.223706,0.0348833,0.28548,0.195125,-0.188823,0.223706,0.0348833,-0.188823
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,spectral_nearest,5,ok,5,0,-0.00722115,0.223372,0.207461,0.417143,0.230593,-0.00722115,0.223372,0.230593
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.482068,0.138923,0.587491,0.423587,-0.343145,0.482068,0.138923,-0.343145
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,3,variable_density,hdbscan,,ok,3,1,0.3464,0.47743,0.593906,0.738605,0.13103,0.345689,0.478454,0.132766
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,kmeans,3,ok,3,0,-0.116939,0.161715,0.149595,0.446118,0.278654,-0.116939,0.161715,0.278654
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,gmm_full,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,gmm_diag,3,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,agglomerative_ward,3,ok,3,0,-0.113786,0.165348,0.150298,0.447596,0.279134,-0.113786,0.165348,0.279134
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,agglomerative_average,3,ok,3,0,-0.107077,0.173051,0.151885,0.450919,0.280129,-0.107077,0.173051,0.280129
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,agglomerative_complete,3,ok,3,0,-0.117816,0.160703,0.149404,0.445715,0.278519,-0.117816,0.160703,0.278519
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,spectral_nearest,3,ok,3,0,0.125216,0.356817,0.28701,0.502318,0.231601,0.125216,0.356817,0.231601
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,universality,spectral_rbf,3,ok,3,0,-0.108199,0.171765,0.15161,0.450345,0.279965,-0.108199,0.171765,0.279965
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,kmeans,5,ok,5,0,0.234221,0.423395,0.465711,0.614363,0.189174,0.234221,0.423395,0.189174
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,gmm_full,5,ok,5,0,0.381899,0.506447,0.551279,0.702225,0.124547,0.381899,0.506447,0.124547
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.280211,0.644037,0.515876,0.770347,0.363825,0.280211,0.644037,0.363825
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.247516,0.42556,0.474611,0.623134,0.178044,0.247516,0.42556,0.178044
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,agglomerative_average,5,ok,5,0,-0.112773,0.166514,0.147546,0.441785,0.279287,-0.112773,0.166514,0.279287
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,-0.0666601,0.170973,0.178408,0.412408,0.237633,-0.0666601,0.170973,0.237633
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.252645,0.495979,0.449648,0.597596,0.243334,0.252645,0.495979,0.243334
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,microscopic_system,spectral_rbf,5,ok,5,0,-0.128775,0.139017,0.138952,0.406049,0.267792,-0.128775,0.139017,0.267792
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,3,variable_density,hdbscan,,ok,3,0,0.348571,0.480243,0.598106,0.742483,0.131672,0.348571,0.480243,0.131672
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,2,universality,kmeans,2,ok,2,0,-0.0686767,0.331237,0.151066,0.57716,0.399914,-0.0686767,0.331237,0.399914
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,2,universality,gmm_full,2,ok,2,0,-0.0686767,0.331237,0.151066,0.57716,0.399914,-0.0686767,0.331237,0.399914
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,2,universality,gmm_diag,2,ok,2,0,-0.0686767,0.331237,0.151066,0.57716,0.399914,-0.0686767,0.331237,0.399914
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,2,universality,agglomerative_ward,2,ok,2,0,-0.0686767,0.331237,0.151066,0.57716,0.399914,-0.0686767,0.331237,0.399914
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,2,universality,agglomerative_average,2,ok,2,0,-0.0686767,0.331237,0.151066,0.57716,0.399914,-0.0686767,0.331237,0.399914
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,2,universality,agglomerative_complete,2,ok,2,0,-0.0954226,0.132669,0.104647,0.315,0.228092,-0.0954226,0.132669,0.228092
